customer_id,seller_id,order_id,customer_age,account_age_days,total_orders,total_returns,product_category,product_price,order_value,seller_rating,seller_defect_rate,delivery_days,distance_km,product_weight_kg,return_reason,payment_method,shipping_method,customer_segment,device_type,avg_days_to_return,days_since_last_purchase,num_payment_methods_used,used_multiple_addresses,used_multiple_payment_methods,return_without_tags,packaging_damaged_claim,is_holiday_purchase,return_percentage,is_luxury_product,is_high_value_order,price_category,seller_reliability_score,delivery_risk_score,customer_lifetime_value,avg_order_value,is_seasonal_return,customer_risk_score,fraud_risk_raw_score,is_fraud
CUST101839,SELL1322,ORD501839,46,1486,17,2,Jewelry,133.56,140.65,3.98,0.1047,4,48.1,2.57,Quality Issue,UPI,Standard,New,Mobile Web,2.6,165,1,False,False,False,False,False,11.76,0,0,Premium,71.27,14.02,140.65,8.27,0,37.26,0.1403,0
CUST101840,SELL1351,ORD501840,40,1517,17,7,Electronics,63.05,75.59,3.93,0.0516,6,40.8,0.84,Wrong Item Delivered,Wallet,Same Day,Regular,Desktop Web,3.2,369,2,False,False,False,False,False,41.18,0,0,Mid-Range,74.54,19.34,75.59,4.45,0,49.8,0.1415,0
CUST101841,SELL1069,ORD501841,23,1878,10,0,Sports,144.07,185.56,4.48,0.0656,3,142.4,0.3,Defective / Not Working,Net Banking,Same Day,Regular,Mobile Web,1.0,97,2,False,False,False,False,False,0.0,0,0,Premium,83.72,16.23,185.56,18.56,0,33.83,0.188,0
CUST101842,SELL1444,ORD501842,60,412,8,3,Fashion,58.4,55.95,4.1,0.1217,9,207.0,1.58,Defective / Not Working,Wallet,Standard,Regular,Mobile Web,3.9,250,1,False,False,False,False,False,37.5,0,0,Mid-Range,72.02,36.85,55.95,6.99,0,56.04,0.2039,0
CUST101843,SELL1303,ORD501843,61,1977,6,1,Jewelry,33.36,38.38,3.27,0.0546,6,35.3,1.14,Defective / Not Working,Net Banking,Same Day,Regular,Desktop Web,3.4,360,1,False,False,False,False,True,16.67,0,0,Mid-Range,61.83,19.04,38.38,6.4,1,38.53,0.1673,0
CUST101844,SELL1455,ORD501844,56,1466,17,2,Electronics,107.6,132.43,4.16,0.0979,5,54.4,0.75,Not as Described,Cash on Delivery,Express,New,Mobile Web,3.2,244,3,False,True,False,False,False,11.76,0,0,Premium,75.05,17.21,132.43,7.79,0,36.56,0.1422,0
CUST101845,SELL1377,ORD501845,50,1050,17,5,Mobile Accessories,109.15,122.55,4.64,0.0864,7,188.7,1.18,Wrong Item Delivered,Credit Card,Same Day,VIP,Mobile Web,16.8,53,3,False,True,False,False,False,29.41,0,0,Premium,84.78,30.15,122.55,7.21,0,28.63,0.0,0
CUST101846,SELL1301,ORD501846,38,1159,26,12,Electronics,100.17,132.74,4.17,0.054,5,52.9,0.84,Damaged in Transit,Net Banking,Standard,Loyal,Mobile App,13.7,360,2,False,False,False,False,True,46.15,0,0,Premium,78.9,17.13,132.74,5.11,1,39.78,0.0505,0
CUST101847,SELL1274,ORD501847,46,1272,17,11,Fashion,162.55,203.38,4.02,0.0933,5,209.2,0.22,Not as Described,UPI,Express,Regular,Mobile App,1.1,192,2,True,False,False,False,False,64.71,0,1,Premium,72.9,25.54,203.38,11.96,0,62.84,0.3212,1
CUST101848,SELL1219,ORD501848,45,1376,6,1,Beauty,179.36,173.77,3.04,0.1491,5,179.0,0.27,Better Price Found,Net Banking,Standard,Loyal,Mobile Web,40.4,92,1,False,False,False,False,False,16.67,0,0,Premium,51.73,23.91,173.77,28.96,0,7.5,0.0,0
CUST101849,SELL1096,ORD501849,26,835,14,5,Home & Kitchen,119.39,114.53,4.44,0.1829,7,104.5,2.33,Not as Described,Net Banking,Express,New,Desktop Web,0.3,228,4,False,True,False,False,False,35.71,0,0,Premium,72.56,25.62,114.53,8.18,0,50.72,0.2354,0
CUST101850,SELL1069,ORD501850,22,558,13,3,Toys,24.61,28.76,3.54,0.0299,6,107.2,2.23,Quality Issue,Debit Card,Standard,Loyal,Mobile Web,0.8,398,4,False,True,False,False,False,23.08,0,0,Budget,68.68,22.91,28.76,2.21,0,49.16,0.141,0
CUST101851,SELL1270,ORD501851,31,423,15,6,Electronics,31.01,30.59,4.56,0.0303,4,107.4,1.03,Quality Issue,Cash on Delivery,Express,Regular,Mobile Web,2.4,384,3,False,True,False,False,False,40.0,0,0,Mid-Range,88.44,17.21,30.59,2.04,0,58.61,0.1864,0
CUST101852,SELL1200,ORD501852,41,852,18,5,Mobile Accessories,55.71,60.22,4.2,0.1271,5,62.0,1.12,Defective / Not Working,Net Banking,Express,Regular,Mobile App,6.8,36,2,False,False,False,False,False,27.78,0,0,Mid-Range,73.32,17.62,60.22,3.35,0,39.57,0.0645,0
CUST101853,SELL1278,ORD501853,26,652,12,1,Books,92.34,103.97,4.91,0.1614,6,144.5,4.35,Size Issue,Credit Card,Same Day,VIP,Mobile Web,8.2,311,3,False,True,False,False,False,8.33,0,0,Mid-Range,82.35,24.91,103.97,8.66,0,31.32,0.0,0
CUST101854,SELL1484,ORD501854,23,1290,22,0,Beauty,171.13,195.64,4.53,0.1569,5,173.8,0.86,Quality Issue,Cash on Delivery,Express,New,Mobile App,0.4,303,2,False,False,False,True,False,0.0,0,0,Premium,76.38,23.63,195.64,8.89,0,34.53,0.1404,0
CUST101855,SELL1264,ORD501855,62,2280,9,0,Mobile Accessories,175.31,176.51,4.19,0.1313,8,129.2,1.73,Missing Parts,UPI,Standard,Loyal,Mobile Web,5.2,397,1,False,False,False,False,False,0.0,0,0,Premium,72.8,29.81,176.51,19.61,0,28.93,0.0,0
CUST101856,SELL1183,ORD501856,37,271,10,0,Home & Kitchen,41.93,38.94,4.16,0.2206,5,43.4,1.73,Wrong Item Delivered,Cash on Delivery,Express,VIP,Desktop Web,2.4,276,1,False,False,False,True,False,0.0,0,0,Mid-Range,64.85,16.62,38.94,3.89,0,44.78,0.0576,0
CUST101857,SELL1336,ORD501857,48,773,18,2,Footwear,96.82,112.23,4.15,0.2542,8,142.5,1.32,Size Issue,Wallet,Standard,Regular,Mobile Web,5.0,149,2,False,False,False,False,False,11.11,0,0,Mid-Range,61.9,30.52,112.23,6.24,0,34.17,0.0563,0
CUST101858,SELL1372,ORD501858,45,123,12,1,Electronics,83.94,91.6,3.67,0.1337,4,308.6,0.89,Size Issue,UPI,Standard,New,Mobile App,0.1,23,1,False,False,False,True,True,8.33,0,0,Mid-Range,63.59,28.03,91.6,7.63,1,55.26,0.2313,0
CUST101859,SELL1360,ORD501859,56,2436,10,2,Jewelry,84.71,99.72,5.0,0.1594,4,90.4,5.44,Changed Mind,Cash on Delivery,Standard,New,Mobile Web,0.6,277,3,False,True,False,False,True,20.0,0,0,Mid-Range,84.06,16.29,99.72,9.97,1,43.3,0.1747,0
CUST101860,SELL1305,ORD501860,56,1752,11,1,Home & Kitchen,37.82,39.97,3.75,0.0572,3,299.6,1.15,Changed Mind,UPI,Standard,Regular,Desktop Web,12.3,174,2,False,False,False,False,False,9.09,0,0,Mid-Range,70.71,24.69,39.97,3.63,0,24.74,0.0569,0
CUST101861,SELL1311,ORD501861,33,604,28,6,Mobile Accessories,97.6,118.47,4.3,0.12,4,75.0,0.63,Damaged in Transit,Net Banking,Express,New,Desktop Web,3.7,106,1,False,False,False,False,False,21.43,0,0,Mid-Range,75.68,15.46,118.47,4.23,0,43.78,0.1417,0
CUST101862,SELL1355,ORD501862,62,1036,6,2,Toys,53.2,68.64,3.75,0.1331,5,0.6,0.19,Not as Described,Debit Card,Same Day,Regular,Mobile Web,0.2,324,1,False,False,False,False,False,33.33,0,0,Mid-Range,65.02,14.32,68.64,11.44,0,49.77,0.008,0
CUST101863,SELL1479,ORD501863,37,1807,23,1,Beauty,137.79,140.84,3.78,0.0404,4,71.0,3.91,Defective / Not Working,Wallet,Express,Regular,Mobile Web,0.2,142,5,False,True,False,True,False,4.35,0,0,Premium,72.55,15.25,140.84,6.12,0,36.72,0.1801,0
CUST101864,SELL1373,ORD501864,61,2394,7,4,Books,37.94,50.02,4.03,0.0388,2,85.0,2.63,Damaged in Transit,Cash on Delivery,Standard,Regular,Desktop Web,0.9,353,1,False,False,False,True,False,57.14,0,0,Mid-Range,77.47,10.29,50.02,7.15,0,59.66,0.267,1
CUST101865,SELL1396,ORD501865,39,1435,18,1,Footwear,88.94,112.93,4.82,0.1541,5,157.9,3.81,Damaged in Transit,Wallet,Same Day,Regular,Desktop Web,9.6,333,2,False,False,False,True,False,5.56,0,0,Mid-Range,81.54,22.78,112.93,6.27,0,26.3,0.1501,0
CUST101866,SELL1295,ORD501866,23,678,14,2,Beauty,63.84,63.54,4.48,0.0934,5,58.5,1.9,Size Issue,Cash on Delivery,Standard,Regular,Mobile App,6.1,338,6,False,True,False,False,False,14.29,0,0,Mid-Range,81.23,17.43,63.54,4.54,0,35.74,0.228,0
CUST101867,SELL1385,ORD501867,57,1742,5,2,Books,146.77,182.15,4.16,0.0292,2,140.1,1.03,Changed Mind,Debit Card,Express,New,Mobile App,9.8,327,1,False,False,False,False,False,40.0,0,0,Premium,80.77,13.25,182.15,36.43,0,41.57,0.1658,0
CUST101868,SELL1349,ORD501868,19,1714,6,1,Jewelry,72.62,67.03,5.0,0.1039,9,97.2,2.7,Defective / Not Working,Net Banking,Standard,Regular,Mobile App,25.3,234,2,False,False,False,False,True,16.67,0,0,Mid-Range,89.61,30.94,67.03,11.17,0,12.98,0.0,0
CUST101869,SELL1088,ORD501869,58,1610,14,4,Beauty,108.7,117.79,3.15,0.0617,4,125.0,4.29,Not as Described,Wallet,Express,New,Mobile Web,7.0,15,3,False,True,False,False,True,28.57,0,0,Premium,59.11,18.15,117.79,8.41,1,39.69,0.1318,0
CUST101870,SELL1347,ORD501870,20,115,10,1,Electronics,52.17,60.97,4.47,0.0759,9,222.3,0.32,Damaged in Transit,Net Banking,Standard,VIP,Mobile Web,4.4,297,2,False,False,False,False,False,10.0,0,0,Mid-Range,82.61,37.67,60.97,6.1,0,51.22,0.0854,0
CUST101871,SELL1423,ORD501871,28,1767,8,0,Jewelry,131.34,178.95,2.98,0.1498,1,161.8,4.16,Defective / Not Working,UPI,Same Day,New,Desktop Web,0.2,187,4,False,True,False,False,False,0.0,0,0,Premium,50.67,11.56,178.95,22.37,0,34.77,0.2003,0
CUST101872,SELL1063,ORD501872,49,50,9,3,Footwear,80.92,79.24,3.77,0.1408,5,111.5,0.63,Missing Parts,Cash on Delivery,Standard,New,Mobile Web,1.9,366,1,False,False,True,False,False,33.33,0,0,Mid-Range,64.78,20.28,79.24,8.8,0,66.41,0.2222,0
CUST101873,SELL1358,ORD501873,66,2263,13,5,Home & Kitchen,240.75,230.48,4.16,0.0641,6,9.7,1.01,Defective / Not Working,UPI,Express,Loyal,Desktop Web,7.2,368,2,True,False,False,False,False,38.46,0,1,Premium,77.87,17.66,230.48,17.73,0,43.91,0.2637,1
CUST101874,SELL1076,ORD501874,39,2205,14,3,Beauty,108.7,134.36,4.03,0.1391,5,246.0,1.95,Damaged in Transit,Credit Card,Express,Loyal,Mobile App,10.9,362,2,False,False,False,False,False,21.43,0,0,Premium,69.39,27.52,134.36,9.6,0,31.93,0.0,0
CUST101875,SELL1281,ORD501875,24,1409,5,2,Beauty,86.19,105.52,3.82,0.1138,8,177.0,2.33,Size Issue,Credit Card,Standard,Loyal,Mobile Web,10.5,250,3,True,True,False,False,False,40.0,0,0,Mid-Range,67.71,32.38,105.52,21.1,0,40.75,0.0378,0
CUST101876,SELL1085,ORD501876,30,1615,7,1,Jewelry,104.87,109.63,3.94,0.0527,4,15.9,0.59,Missing Parts,Wallet,Express,Regular,Desktop Web,13.3,234,3,False,True,False,False,True,14.29,0,0,Premium,74.65,12.28,109.63,15.66,1,25.91,0.0086,0
CUST101877,SELL1325,ORD501877,64,170,12,6,Beauty,111.57,154.21,3.65,0.0477,3,128.5,3.04,Better Price Found,Net Banking,Express,New,Mobile Web,0.1,46,2,False,False,False,True,False,50.0,0,0,Premium,69.52,15.48,154.21,12.85,0,72.73,0.2718,1
CUST101878,SELL1019,ORD501878,55,2186,18,0,Beauty,32.72,34.45,3.72,0.0289,3,327.8,3.43,Missing Parts,Debit Card,Same Day,VIP,Mobile Web,0.2,287,3,False,True,False,True,False,0.0,0,0,Mid-Range,72.25,26.2,34.45,1.91,0,34.77,0.1398,0
CUST101879,SELL1227,ORD501879,23,677,15,0,Jewelry,63.91,87.38,4.5,0.0852,3,115.8,0.59,Wrong Item Delivered,Debit Card,Standard,Loyal,Mobile Web,2.0,99,1,False,False,False,True,False,0.0,0,0,Mid-Range,82.33,14.8,87.38,5.83,0,34.12,0.0618,0
CUST101880,SELL1394,ORD501880,38,656,16,3,Toys,55.81,68.81,4.72,0.1291,3,83.9,0.31,Defective / Not Working,Net Banking,Same Day,Regular,Mobile Web,11.5,66,1,False,False,False,False,False,18.75,0,0,Mid-Range,82.21,13.08,68.81,4.3,0,32.05,0.0601,0
CUST101881,SELL1457,ORD501881,31,1770,9,2,Jewelry,259.97,245.47,5.0,0.0501,3,4.5,0.41,Defective / Not Working,Credit Card,Express,Regular,Mobile App,1.5,113,1,False,False,False,False,False,22.22,1,1,Premium,94.99,8.81,245.47,27.27,0,43.25,0.1035,0
CUST101882,SELL1125,ORD501882,27,2347,14,6,Books,29.96,40.14,3.7,0.0031,7,91.3,0.98,Size Issue,Credit Card,Same Day,New,Mobile App,3.4,43,4,False,True,False,False,False,42.86,0,0,Budget,73.77,24.91,40.14,2.87,0,50.32,0.3207,1
CUST101883,SELL1301,ORD501883,62,1235,13,9,Sports,83.95,95.35,3.59,0.1043,10,236.9,0.77,Missing Parts,Wallet,Express,VIP,Mobile App,17.0,156,2,True,False,False,True,False,69.23,0,0,Mid-Range,64.31,41.31,95.35,7.33,0,46.32,0.2455,1
CUST101884,SELL1354,ORD501884,50,1269,9,3,Fashion,84.01,99.46,3.65,0.0761,4,306.7,0.77,Late Delivery,Net Banking,Standard,New,Mobile App,3.9,69,3,False,True,False,False,True,33.33,0,0,Mid-Range,67.44,27.92,99.46,11.05,1,45.45,0.3022,1
CUST101885,SELL1166,ORD501885,27,1371,10,2,Beauty,107.04,133.73,5.0,0.0268,7,198.5,1.89,Better Price Found,Credit Card,Same Day,Loyal,Desktop Web,13.7,188,2,False,False,False,False,False,20.0,0,0,Premium,97.32,30.68,133.73,13.37,0,28.02,0.0,0
CUST101886,SELL1009,ORD501886,51,728,9,1,Jewelry,121.29,122.42,3.65,0.0984,6,64.0,8.31,Wrong Item Delivered,Debit Card,Same Day,Regular,Desktop Web,8.9,258,3,False,True,False,False,False,11.11,0,0,Premium,65.82,20.59,122.42,13.6,0,29.67,0.0228,0
CUST101887,SELL1411,ORD501887,39,1491,3,1,Mobile Accessories,74.35,91.08,4.17,0.082,6,13.5,0.73,Damaged in Transit,Cash on Delivery,Standard,Loyal,Mobile App,16.5,245,2,False,False,False,False,True,33.33,0,0,Mid-Range,76.56,17.87,91.08,30.36,1,30.75,0.0,0
CUST101888,SELL1154,ORD501888,21,2402,14,2,Footwear,42.72,51.74,3.44,0.0519,6,130.5,3.35,Better Price Found,Debit Card,Standard,VIP,Mobile Web,3.2,209,4,False,True,False,False,False,14.29,0,0,Mid-Range,65.23,24.16,51.74,3.7,0,37.7,0.1901,0
CUST101889,SELL1396,ORD501889,41,957,7,4,Electronics,145.02,181.68,4.82,0.0185,3,93.0,1.58,Not as Described,Credit Card,Express,Regular,Desktop Web,3.4,192,2,True,False,False,False,False,57.14,0,0,Premium,94.62,13.57,181.68,25.95,0,56.75,0.2365,0
CUST101890,SELL1270,ORD501890,27,1932,3,1,Home & Kitchen,32.94,34.15,4.81,0.1092,11,21.7,2.35,Not as Described,Credit Card,Standard,New,Mobile Web,7.0,1,2,False,False,False,False,False,33.33,0,0,Mid-Range,85.69,32.6,34.15,11.38,0,41.83,0.1321,0
CUST101891,SELL1309,ORD501891,30,1934,4,1,Home & Kitchen,78.15,101.2,4.49,0.1151,4,32.8,2.31,Size Issue,Debit Card,Same Day,Regular,Desktop Web,3.9,306,2,False,False,False,False,False,25.0,0,0,Mid-Range,79.46,13.19,101.2,25.3,0,41.7,0.1743,0
CUST101892,SELL1209,ORD501892,63,2127,24,10,Jewelry,81.96,114.5,4.44,0.0487,3,12.4,0.42,Damaged in Transit,Cash on Delivery,Same Day,Loyal,Mobile App,5.3,263,1,False,False,False,False,True,41.67,0,0,Mid-Range,84.48,9.24,114.5,4.77,1,47.57,0.0876,0
CUST101893,SELL1151,ORD501893,54,1809,4,1,Toys,109.96,153.65,3.9,0.0625,5,142.8,0.68,Not as Described,Wallet,Standard,Regular,Mobile App,1.4,26,5,False,True,False,False,False,25.0,0,0,Premium,73.12,21.97,153.65,38.41,0,44.62,0.3484,1
CUST101894,SELL1388,ORD501894,24,2303,10,1,Jewelry,46.6,46.84,3.69,0.0229,3,135.9,0.36,Damaged in Transit,Net Banking,Same Day,Loyal,Desktop Web,15.1,42,3,True,True,False,False,False,10.0,0,0,Mid-Range,72.11,15.88,46.84,4.68,0,21.88,0.0908,0
CUST101895,SELL1482,ORD501895,62,1786,18,0,Books,160.18,210.89,4.13,0.1065,5,88.6,0.52,Better Price Found,Debit Card,Standard,Loyal,Mobile Web,1.4,288,5,True,True,False,False,False,0.0,0,1,Premium,73.8,19.05,210.89,11.72,0,33.37,0.1009,0
CUST101896,SELL1297,ORD501896,47,2440,19,1,Jewelry,125.74,146.77,4.61,0.108,5,116.5,0.47,Missing Parts,Credit Card,Standard,Regular,Mobile App,0.5,363,2,False,False,False,False,True,5.26,0,0,Premium,82.24,20.55,146.77,7.72,1,36.78,0.0,0
CUST101897,SELL1057,ORD501897,63,1788,10,1,Toys,113.51,149.85,4.27,0.0589,6,180.5,3.85,Defective / Not Working,Debit Card,Standard,New,Desktop Web,16.1,3,2,False,False,False,False,False,10.0,0,0,Premium,80.37,26.85,149.85,14.98,0,20.72,0.0442,0
CUST101898,SELL1252,ORD501898,56,2092,9,1,Beauty,50.39,60.3,3.28,0.1923,8,164.9,0.22,Quality Issue,Debit Card,Standard,Regular,Desktop Web,15.3,183,2,False,False,False,False,False,11.11,0,0,Mid-Range,52.99,31.73,60.3,6.7,0,22.15,0.0058,0
CUST101899,SELL1110,ORD501899,35,2226,4,0,Mobile Accessories,27.66,30.88,4.22,0.1284,5,247.9,2.11,Better Price Found,UPI,Express,Regular,Mobile App,11.7,337,4,True,True,False,False,False,0.0,0,0,Budget,73.56,27.62,30.88,7.72,0,21.35,0.0,0
CUST101900,SELL1371,ORD501900,45,2458,9,1,Fashion,122.43,143.46,4.37,0.1142,2,34.9,3.56,Changed Mind,Net Banking,Express,New,Mobile Web,9.5,324,3,True,True,False,True,False,11.11,0,0,Premium,77.42,7.59,143.46,15.94,0,28.92,0.1636,0
CUST101901,SELL1349,ORD501901,45,1488,17,7,Beauty,282.08,341.85,3.61,0.08,6,228.6,2.11,Changed Mind,Net Banking,Standard,Regular,Mobile App,2.0,392,2,False,False,False,False,False,41.18,1,1,Premium,66.42,29.44,341.85,20.11,0,51.2,0.2234,0
CUST101902,SELL1259,ORD501902,55,1775,4,1,Jewelry,95.76,118.9,4.28,0.1159,5,143.5,3.32,Damaged in Transit,Wallet,Same Day,Regular,Desktop Web,2.6,93,2,False,False,False,False,False,25.0,0,0,Mid-Range,75.68,22.0,118.9,29.72,0,43.22,0.0438,0
CUST101903,SELL1437,ORD501903,30,2417,8,1,Beauty,349.85,416.79,2.95,0.1008,2,226.4,1.95,Defective / Not Working,Debit Card,Express,Regular,Desktop Web,1.2,94,3,False,True,False,False,False,12.5,1,1,Luxury,53.05,17.89,416.79,52.1,0,39.22,0.1645,0
CUST101904,SELL1067,ORD501904,35,951,11,2,Mobile Accessories,31.54,33.04,5.0,0.0175,5,132.0,1.01,Defective / Not Working,Cash on Delivery,Same Day,Regular,Mobile App,8.5,181,1,True,False,False,False,True,18.18,0,0,Mid-Range,98.25,21.39,33.04,3.0,1,33.26,0.251,1
CUST101905,SELL1191,ORD501905,30,298,3,1,Sports,96.47,106.39,3.57,0.1233,5,362.5,4.99,Size Issue,UPI,Express,New,Mobile Web,8.3,48,2,False,False,False,False,False,33.33,0,0,Mid-Range,62.6,33.78,106.39,35.46,0,52.15,0.1128,0
CUST101906,SELL1389,ORD501906,33,2210,9,2,Home & Kitchen,13.56,17.28,5.0,0.1812,4,27.2,2.02,Size Issue,Credit Card,Express,New,Desktop Web,7.9,126,4,False,True,False,True,False,22.22,0,0,Budget,81.88,12.89,17.28,1.92,0,35.78,0.0846,0
CUST101907,SELL1411,ORD501907,26,1580,16,4,Electronics,43.3,57.44,3.14,0.0286,6,83.5,2.56,Missing Parts,Cash on Delivery,Express,Regular,Mobile App,11.3,248,2,False,False,False,False,False,25.0,0,0,Mid-Range,61.0,21.63,57.44,3.59,0,33.07,0.0239,0
CUST101908,SELL1092,ORD501908,19,1071,11,0,Electronics,152.29,155.6,4.66,0.0888,4,71.6,0.77,Not as Described,Wallet,Standard,Regular,Desktop Web,7.6,176,1,True,False,True,False,False,0.0,0,0,Premium,84.92,15.28,155.6,14.15,0,26.13,0.1782,0
CUST101909,SELL1077,ORD501909,66,1792,16,2,Home & Kitchen,14.1,18.05,4.09,0.0081,3,103.7,5.12,Defective / Not Working,Credit Card,Standard,Regular,Mobile Web,1.3,176,1,False,False,False,False,False,12.5,0,0,Budget,81.14,14.15,18.05,1.13,0,39.11,0.1395,0
CUST101910,SELL1436,ORD501910,21,82,7,2,Footwear,122.62,135.91,4.48,0.1806,6,118.5,0.53,Better Price Found,Wallet,Standard,New,Desktop Web,26.7,366,1,False,False,False,False,False,28.57,0,0,Premium,73.42,23.52,135.91,19.42,0,34.46,0.025,0
CUST101911,SELL1172,ORD501911,64,1193,11,0,Mobile Accessories,132.19,167.67,5.0,0.056,6,221.0,3.42,Defective / Not Working,UPI,Standard,New,Mobile App,2.1,374,1,False,False,False,False,False,0.0,0,0,Premium,94.4,29.03,167.67,15.24,0,32.55,0.1556,0
CUST101912,SELL1220,ORD501912,18,664,13,2,Home & Kitchen,39.01,37.21,3.69,0.0383,5,138.5,1.88,Missing Parts,Credit Card,Same Day,Regular,Mobile App,0.9,12,3,False,True,False,True,False,15.38,0,0,Mid-Range,70.97,21.73,37.21,2.86,0,42.68,0.3002,1
CUST101913,SELL1432,ORD501913,58,721,11,3,Footwear,91.4,110.72,4.45,0.0457,8,148.2,0.79,Quality Issue,UPI,Same Day,Regular,Mobile Web,40.1,121,2,False,False,False,False,False,27.27,0,0,Mid-Range,84.93,30.83,110.72,10.07,0,12.52,0.129,0
CUST101914,SELL1315,ORD501914,35,2423,29,6,Electronics,46.53,63.34,3.62,0.0997,5,36.0,2.55,Damaged in Transit,Cash on Delivery,Express,Regular,Desktop Web,5.8,352,1,False,False,False,False,True,20.69,0,0,Mid-Range,65.18,16.22,63.34,2.18,1,37.54,0.0,0
CUST101915,SELL1479,ORD501915,44,1375,6,3,Beauty,144.82,142.94,3.33,0.0235,5,39.7,0.86,Not as Described,Debit Card,Same Day,Loyal,Desktop Web,0.6,267,3,False,True,False,False,False,50.0,0,0,Premium,65.03,16.42,142.94,23.82,0,56.8,0.1966,0
CUST101916,SELL1178,ORD501916,32,351,15,2,Mobile Accessories,178.98,236.95,4.18,0.1434,6,37.2,0.09,Quality Issue,Wallet,Same Day,New,Mobile App,0.1,230,2,False,False,True,False,False,13.33,0,1,Premium,71.61,19.14,236.95,15.8,0,51.27,0.3916,1
CUST101917,SELL1186,ORD501917,43,912,9,0,Home & Kitchen,59.02,65.48,3.89,0.0199,8,40.4,1.55,Better Price Found,Cash on Delivery,Standard,Regular,Mobile Web,10.2,313,1,False,False,False,False,False,0.0,0,0,Mid-Range,76.25,25.03,65.48,7.28,0,23.1,0.0601,0
CUST101918,SELL1416,ORD501918,41,607,5,0,Electronics,65.35,70.84,3.76,0.0675,3,87.1,2.03,Wrong Item Delivered,UPI,Same Day,New,Mobile Web,0.3,282,1,False,False,False,False,False,0.0,0,0,Mid-Range,70.12,13.26,70.84,14.17,0,38.02,0.1027,0
CUST101919,SELL1228,ORD501919,45,2272,5,3,Jewelry,58.35,64.12,3.92,0.1359,6,221.5,0.38,Size Issue,Debit Card,Same Day,New,Mobile Web,6.9,177,2,False,False,False,False,False,60.0,0,0,Mid-Range,67.75,29.06,64.12,12.82,0,53.95,0.2609,1
CUST101920,SELL1218,ORD501920,38,728,8,1,Books,69.84,74.84,3.81,0.044,2,84.7,0.8,Better Price Found,Debit Card,Express,New,Mobile App,2.7,270,2,False,False,True,False,False,12.5,0,0,Mid-Range,72.85,10.27,74.84,9.36,0,37.53,0.3098,1
CUST101921,SELL1158,ORD501921,45,892,8,2,Fashion,44.92,41.09,4.56,0.2951,7,30.2,1.24,Damaged in Transit,Net Banking,Same Day,Regular,Mobile App,0.6,293,1,True,False,False,True,False,25.0,0,0,Mid-Range,64.29,21.62,41.09,5.14,0,45.55,0.1839,0
CUST101922,SELL1423,ORD501922,60,836,17,6,Electronics,93.37,120.11,5.0,0.0106,4,120.0,1.53,Missing Parts,UPI,Express,New,Mobile Web,2.5,238,3,False,True,False,False,False,35.29,0,0,Mid-Range,98.94,17.88,120.11,7.07,0,47.96,0.3135,1
CUST101923,SELL1378,ORD501923,40,440,10,4,Footwear,58.84,75.14,4.69,0.1785,5,7.4,0.35,Changed Mind,UPI,Same Day,Regular,Mobile Web,2.2,59,3,True,True,False,False,False,40.0,0,0,Mid-Range,77.06,14.68,75.14,7.51,0,58.38,0.2972,1
CUST101924,SELL1444,ORD501924,36,1950,10,1,Mobile Accessories,151.4,208.97,3.88,0.0371,6,81.1,0.57,Wrong Item Delivered,Cash on Delivery,Same Day,Loyal,Desktop Web,2.0,253,2,False,False,False,False,False,10.0,0,1,Premium,74.72,21.5,208.97,20.9,0,37.17,0.0144,0
CUST101925,SELL1129,ORD501925,24,1441,7,0,Mobile Accessories,72.49,65.97,4.88,0.1512,3,186.4,7.13,Damaged in Transit,Debit Card,Standard,New,Mobile App,8.4,8,4,False,True,False,False,False,0.0,0,0,Mid-Range,82.84,18.6,65.97,9.42,0,25.2,0.0,0
CUST101926,SELL1472,ORD501926,36,1093,8,1,Home & Kitchen,242.85,327.1,3.48,0.0783,7,221.4,1.42,Size Issue,Debit Card,Standard,Regular,Mobile Web,0.5,310,2,False,False,False,False,False,12.5,0,1,Premium,64.15,31.91,327.1,40.89,0,40.04,0.1418,0
CUST101927,SELL1058,ORD501927,24,990,8,1,Beauty,182.31,173.55,3.75,0.0891,5,109.0,1.86,Size Issue,Net Banking,Express,Regular,Mobile Web,4.3,341,4,False,True,False,False,False,12.5,0,0,Premium,68.32,20.15,173.55,21.69,0,35.61,0.1876,0
CUST101928,SELL1147,ORD501928,27,1667,16,1,Mobile Accessories,168.51,234.43,4.09,0.0725,8,92.8,2.03,Not as Described,Debit Card,Express,Regular,Mobile Web,3.7,314,2,False,False,False,False,False,6.25,0,1,Premium,75.87,27.85,234.43,14.65,0,33.5,0.1712,0
CUST101929,SELL1245,ORD501929,67,240,15,6,Sports,25.81,35.63,3.4,0.099,3,78.7,1.39,Changed Mind,Cash on Delivery,Same Day,Loyal,Mobile Web,1.8,370,5,False,True,False,False,False,40.0,0,0,Budget,61.27,12.8,35.63,2.38,0,64.32,0.117,0
CUST101930,SELL1056,ORD501930,22,2329,14,3,Electronics,129.61,179.61,3.99,0.037,4,148.0,1.77,Size Issue,UPI,Express,Loyal,Desktop Web,12.3,355,3,False,True,False,False,False,21.43,0,0,Premium,76.85,19.39,179.61,12.83,0,30.29,0.0686,0
